Taxon,SpeciesGroup,decimalLatitude,decimalLongitude,Rate
Phlegmariurus phylicifolius,aqualupianus,-17.8436,-64.7044,0.118
Phlegmariurus phylicifolius,aqualupianus,-17.83,-64.7033,0.118
Phlegmariurus phylicifolius,aqualupianus,-17.84361,-64.70277,0.118
Phlegmariurus phylicifolius,aqualupianus,-17.833333,-64.7,0.118
Phlegmariurus phylicifolius,aqualupianus,-18.558333,-63.778889,0.118
Phlegmariurus phylicifolius,aqualupianus,-18.578889,-63.775278,0.118
Phlegmariurus pithyoides,dichotomus,21,-99.9167,0.118
Phlegmariurus pithyoides,dichotomus,23.049198,-99.23038,0.118
Phlegmariurus pithyoides,dichotomus,18.848333,-97.105,0.118
Phlegmariurus pithyoides,dichotomus,18.733333,-97.066667,0.118
Phlegmariurus pithyoides,dichotomus,19.15,-96.965,0.118
Phlegmariurus pithyoides,dichotomus,19.172222,-96.95,0.118
Phlegmariurus pithyoides,dichotomus,19.533333,-96.933333,0.118
Phlegmariurus pithyoides,dichotomus,19.75,-96.75,0.118
Phlegmariurus pithyoides,dichotomus,19.3333,-96.6667,0.118
Phlegmariurus pithyoides,dichotomus,18.51607,-95.13301,0.118
Phlegmariurus pithyoides,dichotomus,16.55,-94.18,0.118
Phlegmariurus pithyoides,dichotomus,16.65276,-92.25981,0.118
Phlegmariurus pithyoides,dichotomus,15.6667,-90,0.118
Phlegmariurus pithyoides,dichotomus,16.628,-89.019,0.118
Phlegmariurus pithyoides,dichotomus,15.0833,-88.3333,0.118
Phlegmariurus pithyoides,dichotomus,13.8,-88.1,0.118
Phlegmariurus pithyoides,dichotomus,14.916667,-88.083333,0.118
Phlegmariurus pithyoides,dichotomus,15.65833,-86.85,0.118
Phlegmariurus pithyoides,dichotomus,14.0833,-86.5,0.118
Phlegmariurus pithyoides,dichotomus,13.1,-86.416667,0.118
Phlegmariurus pithyoides,dichotomus,13.25,-86.166667,0.118
Phlegmariurus pithyoides,dichotomus,13.7,-85.7,0.118
Phlegmariurus pithyoides,dichotomus,12.9167,-85.6667,0.118
Phlegmariurus pithyoides,dichotomus,9.73,-83.95,0.118
Phlegmariurus pithyoides,dichotomus,9.76,-83.32,0.118
Phlegmariurus pithyoides,dichotomus,19.991112,-76.891701,0.118
Phlegmariurus pithyoides,dichotomus,20.002872,-76.880528,0.118
Phlegmariurus pithyoides,dichotomus,20.00428,-76.848518,0.118
Phlegmariurus pithyoides,dichotomus,19.989159,-76.836319,0.118
Phlegmariurus pithyoides,dichotomus,19.989166,-76.836098,0.118
Phlegmariurus pithyoides,dichotomus,19.993219,-76.833778,0.118
Phlegmariurus pithyoides,dichotomus,18.68,-71.68,0.118
Phlegmariurus pithyoides,dichotomus,18.17,-71.5,0.118
Phlegmariurus polycarpos,dichotomus,10.611111,-84.995833,0.125
Phlegmariurus polycarpos,dichotomus,10.36,-84.8,0.125
Phlegmariurus polycarpos,dichotomus,10.366667,-84.8,0.125
Phlegmariurus polycarpos,dichotomus,10.3,-84.75,0.125
Phlegmariurus polycarpos,dichotomus,10.5,-84.5,0.125
Phlegmariurus polycarpos,dichotomus,9.6667,-84,0.125
Phlegmariurus polycarpos,dichotomus,10.5,-84,0.125
Phlegmariurus polycarpos,dichotomus,10.163344,-83.939112,0.125
Phlegmariurus polycarpos,dichotomus,10.13,-83.93,0.125
Phlegmariurus polycarpos,dichotomus,9.8333,-83.75,0.125
Phlegmariurus polycarpos,dichotomus,9.76,-83.32,0.125
Phlegmariurus polycarpos,dichotomus,9.408333,-82.970833,0.125
Phlegmariurus polycarpos,dichotomus,9.4,-82.97,0.125
Phlegmariurus polycarpos,dichotomus,8.539722,-81.157222,0.125
Phlegmariurus polycarpos,dichotomus,8.6,-80.13333,0.125
Phlegmariurus polycarpos,dichotomus,8.608333,-80.13,0.125
Phlegmariurus polycarpos,dichotomus,8.667778,-79.834444,0.125
Phlegmariurus polycarpos,dichotomus,0.1492,-78.8089,0.125
Phlegmariurus polycarpos,dichotomus,-3.48333,-78.56666,0.125
Phlegmariurus polycarpos,dichotomus,-3.483,-78.566,0.125
Phlegmariurus polycarpos,dichotomus,-1.4628,-78.1869,0.125
Phlegmariurus polycarpos,dichotomus,3.75,-76.5,0.125
Phlegmariurus polycarpos,dichotomus,4.71084,-75.8615,0.125
Phlegmariurus polycarpos,dichotomus,-11.5,-75,0.125
Phlegmariurus polycarpos,dichotomus,6.089444,-73.23,0.125
Phlegmariurus polycarpos,dichotomus,-14.8,-60.3833,0.125
Phlegmariurus polycarpos,dichotomus,-14.8,-60.38,0.125
Phlegmariurus polydactylus,crassus,-3.01381,-79.14646,0.25
Phlegmariurus polydactylus,crassus,-3,-79,0.25
Phlegmariurus polydactylus,crassus,-0.55,-78.7,0.25
Phlegmariurus polydactylus,crassus,-1.15,-78.28333,0.25
Phlegmariurus polydactylus,crassus,-1.15,-78.283,0.25
Phlegmariurus polydactylus,crassus,0.21666,-78.26666,0.25
Phlegmariurus polydactylus,crassus,0.216,-78.266,0.25
Phlegmariurus polydactylus,crassus,-1.133333,-78.25,0.25
Phlegmariurus polylepidetorum,crassus,-2.88333,-79.3,0.252
Phlegmariurus polylepidetorum,crassus,-2.883,-79.3,0.252
Phlegmariurus polylepidetorum,crassus,-2.78333,-79.23333,0.252
Phlegmariurus polylepidetorum,crassus,-2.783,-79.233,0.252
Phlegmariurus polylepidetorum,crassus,-9.5,-77.75,0.252
Phlegmariurus pringlei,acerosus,19.39444,-102.25278,0.134
Phlegmariurus pringlei,acerosus,19.54765,-102.03826,0.134
Phlegmariurus pringlei,acerosus,17.6667,-100,0.134
Phlegmariurus pringlei,acerosus,17.5475,-99.899444,0.134
Phlegmariurus pringlei,acerosus,19.9784,-97.542,0.134
Phlegmariurus pringlei,acerosus,19.9783,-97.5419,0.134
Phlegmariurus pringlei,acerosus,18.848333,-97.105,0.134
Phlegmariurus pringlei,acerosus,19.5,-97.069444,0.134
Phlegmariurus pringlei,acerosus,19.133333,-96.983333,0.134
Phlegmariurus pringlei,acerosus,19.733333,-96.825,0.134
Phlegmariurus pringlei,acerosus,19.3333,-96.6667,0.134
Phlegmariurus pringlei,acerosus,17.67472,-96.565,0.134
Phlegmariurus pringlei,acerosus,17.64833,-96.5275,0.134
Phlegmariurus pringlei,acerosus,17,-96.5,0.134
Phlegmariurus pringlei,acerosus,16.975514,-96.424519,0.134
Phlegmariurus pringlei,acerosus,17.14,-92.88,0.134
Phlegmariurus pringlei,acerosus,16.74282,-92.69041,0.134
Phlegmariurus pringlei,acerosus,16.746527,-92.685858,0.134
Phlegmariurus pringlei,acerosus,16.808333,-92.593889,0.134
Phlegmariurus pringlei,acerosus,16.821,-92.58473,0.134
Phlegmariurus pringlei,acerosus,16.78,-92.51,0.134
Phlegmariurus pringlei,acerosus,16.5,-92.5,0.134
Phlegmariurus pringlei,acerosus,16.798333,-92.486667,0.134
Phlegmariurus pringlei,acerosus,16.82,-92.47,0.134
Phlegmariurus pringlei,acerosus,15.43,-92.335278,0.134
Phlegmariurus pringlei,acerosus,15.82214,-91.43543,0.134
Phlegmariurus pringlei,acerosus,15.7422,-90.1792,0.134
Phlegmariurus pringlei,acerosus,15,-89.5,0.134
Phlegmariurus pringlei,acerosus,14.1333,-89.0167,0.134
Phlegmariurus pringlei,acerosus,14.55432,-88.701893,0.134
Phlegmariurus pringlei,acerosus,13.7825,-88.6819,0.134
Phlegmariurus pringlei,acerosus,14.0833,-86.5,0.134
Phlegmariurus pringlei,acerosus,13.03333,-85.91666,0.134
Phlegmariurus pringlei,acerosus,10.0114,-83.9519,0.134
Phlegmariurus pringlei,acerosus,8.5714,-79.9106,0.134
Phlegmariurus pungentifolius,ruber,-20.438333,-46.436944,0.145
Phlegmariurus pungentifolius,ruber,-22.371537,-44.617038,0.145
Phlegmariurus pungentifolius,ruber,-22.496111,-44.563056,0.145
Phlegmariurus pungentifolius,ruber,-18,-44,0.145
Phlegmariurus pungentifolius,ruber,-19.100861,-43.574139,0.145
Phlegmariurus pungentifolius,ruber,-20.101111,-43.561111,0.145
Phlegmariurus pungentifolius,ruber,-20.101,-43.561,0.145
Phlegmariurus pungentifolius,ruber,-20.432222,-43.489444,0.145
Phlegmariurus pungentifolius,ruber,-20.432333,-43.489361,0.145
Phlegmariurus pungentifolius,ruber,-20.1075,-43.461111,0.145
Phlegmariurus pungentifolius,ruber,-20.932222,-43.423333,0.145
Phlegmariurus pungentifolius,ruber,-18.395833,-43.348333,0.145
Phlegmariurus pungentifolius,ruber,-18.398694,-43.347944,0.145
Phlegmariurus pungentifolius,ruber,-11.380833,-40.518889,0.145
Phlegmariurus pungentifolius,ruber,-12.75,-39.533333,0.145
Phlegmariurus pungentifolius,ruber,-12.85,-39.466667,0.145
Phlegmariurus quadrifariatus,ruber,-24,-51,0.177
Phlegmariurus quadrifariatus,ruber,-29.706944,-50.291056,0.177
Phlegmariurus quadrifariatus,ruber,-29.134469,-50.118572,0.177
Phlegmariurus quadrifariatus,ruber,-29.142522,-50.087781,0.177
Phlegmariurus quadrifariatus,ruber,-29.1425,-50.087778,0.177
Phlegmariurus quadrifariatus,ruber,-29.370278,-50.071111,0.177
Phlegmariurus quadrifariatus,ruber,-27,-50,0.177
Phlegmariurus quadrifariatus,ruber,-29.072778,-49.993889,0.177
Phlegmariurus quadrifariatus,ruber,-28.71,-49.77,0.177
Phlegmariurus quadrifariatus,ruber,-24.25496396,-49.70622151,0.177
Phlegmariurus quadrifariatus,ruber,-24.251111,-49.705556,0.177
Phlegmariurus quadrifariatus,ruber,-26.879167,-49.403333,0.177
Phlegmariurus quadrifariatus,ruber,-26.363056,-49.276667,0.177
Phlegmariurus quadrifariatus,ruber,-25.3096816,-49.05588151,0.177
Phlegmariurus quadrifariatus,ruber,-25.305833,-49.055278,0.177
Phlegmariurus quadrifariatus,ruber,-27.260833,-49.025833,0.177
Phlegmariurus quadrifariatus,ruber,-25.388194,-49.002472,0.177
Phlegmariurus quadrifariatus,ruber,-25.3505,-48.9052,0.177
Phlegmariurus quadrifariatus,ruber,-28.080011,-48.870019,0.177
Phlegmariurus quadrifariatus,ruber,-28.08,-48.87,0.177
Phlegmariurus quadrifariatus,ruber,-25.25,-48.833333,0.177
Phlegmariurus quadrifariatus,ruber,-25.233333,-48.833333,0.177
Phlegmariurus quadrifariatus,ruber,-25.239225,-48.832306,0.177
Phlegmariurus quadrifariatus,ruber,-25.239167,-48.832222,0.177
Phlegmariurus quadrifariatus,ruber,-25.23,-48.83,0.177
Phlegmariurus quadrifariatus,ruber,-25.136667,-48.821667,0.177
Phlegmariurus quadrifariatus,ruber,-25.614,-48.6987,0.177
Phlegmariurus quadrifariatus,ruber,-25.6,-48.666667,0.177
Phlegmariurus quadrifariatus,ruber,-23.183333,-45.766667,0.177
Phlegmariurus quadrifariatus,ruber,-22.455556,-44.781667,0.177
Phlegmariurus quadrifariatus,ruber,-22.2819,-42.5311,0.177
Phlegmariurus quadrifariatus,ruber,-20.603611,-41.184444,0.177
Phlegmariurus quadrifariatus,ruber,-20.60742223,-41.18442832,0.177
Phlegmariurus recurvifolius,ruber,3.5,-66,0.137
Phlegmariurus recurvifolius,ruber,2.456667,-63.933333,0.137
Phlegmariurus recurvifolius,ruber,6.21331,-63.48633,0.137
Phlegmariurus recurvifolius,ruber,5.63,-61.67,0.137
Phlegmariurus recurvifolius,ruber,5.916667,-61,0.137
Phlegmariurus recurvifolius,ruber,-13.55,-41.95,0.137
Phlegmariurus recurvifolius,ruber,-13.25,-41.92,0.137
Phlegmariurus recurvifolius,ruber,-13.25,-41.916667,0.137
Phlegmariurus recurvifolius,ruber,-13.25,-41.91666,0.137
Phlegmariurus recurvifolius,ruber,-13.3,-41.9,0.137
Phlegmariurus recurvifolius,ruber,-13.383333,-41.85,0.137
Phlegmariurus recurvifolius,ruber,-12.708889,-41.523889,0.137
Phlegmariurus recurvifolius,ruber,-20.524444,-41.120556,0.137
Phlegmariurus recurvifolius,ruber,-19.741389,-40.981111,0.137
Phlegmariurus recurvifolius,ruber,-19.741111,-40.980278,0.137
Phlegmariurus recurvifolius,ruber,-19.797222,-40.775,0.137
Phlegmariurus recurvifolius,ruber,-19.802778,-40.771944,0.137
Phlegmariurus reflexus,reflexus,20.76686,-104.8324,0.202
Phlegmariurus reflexus,reflexus,20.3333,-103.6667,0.202
Phlegmariurus reflexus,reflexus,18.8,-100.38305,0.202
Phlegmariurus reflexus,reflexus,18.99,-99.99,0.202
Phlegmariurus reflexus,reflexus,19.9293,-97.5769,0.202
Phlegmariurus reflexus,reflexus,19.9761,-97.5428,0.202
Phlegmariurus reflexus,reflexus,19.9844,-97.5083,0.202
Phlegmariurus reflexus,reflexus,19.9325,-97.441917,0.202
Phlegmariurus reflexus,reflexus,18.9281,-97.1336,0.202
Phlegmariurus reflexus,reflexus,18.925,-97.133333,0.202
Phlegmariurus reflexus,reflexus,19.7,-97.133333,0.202
Phlegmariurus reflexus,reflexus,18.848333,-97.105,0.202
Phlegmariurus reflexus,reflexus,18.9,-97.001667,0.202
Phlegmariurus reflexus,reflexus,18.8993,-96.99909,0.202
Phlegmariurus reflexus,reflexus,19.15,-96.965,0.202
Phlegmariurus reflexus,reflexus,19.602778,-96.936111,0.202
Phlegmariurus reflexus,reflexus,19.533333,-96.933333,0.202
Phlegmariurus reflexus,reflexus,19.83,-96.843056,0.202
Phlegmariurus reflexus,reflexus,19.720833,-96.836111,0.202
Phlegmariurus reflexus,reflexus,19.729167,-96.75,0.202
Phlegmariurus reflexus,reflexus,19.3333,-96.6667,0.202
Phlegmariurus reflexus,reflexus,16.033333,-96.033333,0.202
Phlegmariurus reflexus,reflexus,17.2375,-93.01918,0.202
Phlegmariurus reflexus,reflexus,15.657072,-92.808558,0.202
Phlegmariurus reflexus,reflexus,16.5,-92.5,0.202
Phlegmariurus reflexus,reflexus,17.21,-92.36,0.202
Phlegmariurus reflexus,reflexus,15.32673,-92.28824,0.202
Phlegmariurus reflexus,reflexus,15.331667,-92.271389,0.202
Phlegmariurus reflexus,reflexus,15.092083,-92.166083,0.202
Phlegmariurus reflexus,reflexus,15.08,-92.09,0.202
Phlegmariurus reflexus,reflexus,15,-91.9167,0.202
Phlegmariurus reflexus,reflexus,14.75,-91.6667,0.202
Phlegmariurus reflexus,reflexus,15.6667,-91.5833,0.202
Phlegmariurus reflexus,reflexus,15,-91.3333,0.202
Phlegmariurus reflexus,reflexus,14.6667,-91.25,0.202
Phlegmariurus reflexus,reflexus,14.1667,-91,0.202
Phlegmariurus reflexus,reflexus,15.5,-90.9167,0.202
Phlegmariurus reflexus,reflexus,15.7422,-90.1792,0.202
Phlegmariurus reflexus,reflexus,15.6667,-90,0.202
Phlegmariurus reflexus,reflexus,13.81666,-89.93333,0.202
Phlegmariurus reflexus,reflexus,14.5833,-89.9167,0.202
Phlegmariurus reflexus,reflexus,13.9,-89.73333,0.202
Phlegmariurus reflexus,reflexus,13.7,-89.7,0.202
Phlegmariurus reflexus,reflexus,14.1,-89.5833,0.202
Phlegmariurus reflexus,reflexus,15,-89.5,0.202
Phlegmariurus reflexus,reflexus,13.75,-89.3833,0.202
Phlegmariurus reflexus,reflexus,13.7833,-89.1833,0.202
Phlegmariurus reflexus,reflexus,14.35,-89.15,0.202
Phlegmariurus reflexus,reflexus,14.470278,-89.062222,0.202
Phlegmariurus reflexus,reflexus,14.1333,-89.0167,0.202
Phlegmariurus reflexus,reflexus,14.5,-89,0.202
Phlegmariurus reflexus,reflexus,14.9167,-88.9167,0.202
Phlegmariurus reflexus,reflexus,13.7825,-88.6819,0.202
Phlegmariurus reflexus,reflexus,14.3333,-88.1667,0.202
Phlegmariurus reflexus,reflexus,13.8,-88.1,0.202
Phlegmariurus reflexus,reflexus,14.0833,-87.9167,0.202
Phlegmariurus reflexus,reflexus,14.01361,-87.87416,0.202
Phlegmariurus reflexus,reflexus,14.5833,-87.6667,0.202
Phlegmariurus reflexus,reflexus,14.25,-87.1667,0.202
Phlegmariurus reflexus,reflexus,14.0833,-86.5,0.202
Phlegmariurus reflexus,reflexus,14.8364,-86.4556,0.202
Phlegmariurus reflexus,reflexus,11.833333,-85.966667,0.202
Phlegmariurus reflexus,reflexus,13.03333,-85.95,0.202
Phlegmariurus reflexus,reflexus,12.9167,-85.6667,0.202
Phlegmariurus reflexus,reflexus,13.75,-85.5833,0.202
Phlegmariurus reflexus,reflexus,10.366667,-84.816667,0.202
Phlegmariurus reflexus,reflexus,10.3075,-84.810556,0.202
Phlegmariurus reflexus,reflexus,10.36,-84.81,0.202
Phlegmariurus reflexus,reflexus,10.3,-84.75,0.202
Phlegmariurus reflexus,reflexus,10.5,-84.5,0.202
Phlegmariurus reflexus,reflexus,10.164722,-84.438611,0.202
Phlegmariurus reflexus,reflexus,9.83,-84.37,0.202
Phlegmariurus reflexus,reflexus,10.136111,-84.106944,0.202
Phlegmariurus reflexus,reflexus,10.13,-84.1,0.202
Phlegmariurus reflexus,reflexus,9.56,-84.07,0.202
Phlegmariurus reflexus,reflexus,9.6667,-84,0.202
Phlegmariurus reflexus,reflexus,9.75,-84,0.202
Phlegmariurus reflexus,reflexus,10.5,-84,0.202
Phlegmariurus reflexus,reflexus,9.68238,-83.973431,0.202
Phlegmariurus reflexus,reflexus,9.74,-83.97,0.202
Phlegmariurus reflexus,reflexus,10.0114,-83.9519,0.202
Phlegmariurus reflexus,reflexus,9.67,-83.86,0.202
Phlegmariurus reflexus,reflexus,9.680556,-83.854167,0.202
Phlegmariurus reflexus,reflexus,9.62,-83.85,0.202
Phlegmariurus reflexus,reflexus,9.616667,-83.811111,0.202
Phlegmariurus reflexus,reflexus,9.31138,-83.77527,0.202
Phlegmariurus reflexus,reflexus,9.8333,-83.75,0.202
Phlegmariurus reflexus,reflexus,9.27,-83.24,0.202
Phlegmariurus reflexus,reflexus,9.084722,-83.068611,0.202
Phlegmariurus reflexus,reflexus,9.105556,-83.066667,0.202
Phlegmariurus reflexus,reflexus,9.025,-82.961114,0.202
Phlegmariurus reflexus,reflexus,8.7831,-82.96013,0.202
Phlegmariurus reflexus,reflexus,9.02,-82.96,0.202
Phlegmariurus reflexus,reflexus,8.76666,-82.68333,0.202
Phlegmariurus reflexus,reflexus,8.683333,-82.633333,0.202
Phlegmariurus reflexus,reflexus,8.883333,-82.6,0.202
Phlegmariurus reflexus,reflexus,8.81666,-82.53333,0.202
Phlegmariurus reflexus,reflexus,8.76666,-82.43333,0.202
Phlegmariurus reflexus,reflexus,8.783333,-82.366667,0.202
Phlegmariurus reflexus,reflexus,21.91589,-80.013802,0.202
Phlegmariurus reflexus,reflexus,-6.766667,-79.833333,0.202
Phlegmariurus reflexus,reflexus,-4.08874,-79.65455,0.202
Phlegmariurus reflexus,reflexus,-4.1667,-79.5,0.202
Phlegmariurus reflexus,reflexus,-5.151111,-79.434722,0.202
Phlegmariurus reflexus,reflexus,-3.96666,-79.3,0.202
Phlegmariurus reflexus,reflexus,-3.966,-79.3,0.202
Phlegmariurus reflexus,reflexus,-4.45,-79.16666,0.202
Phlegmariurus reflexus,reflexus,-4.41666,-79.16666,0.202
Phlegmariurus reflexus,reflexus,-2.86666,-79.16666,0.202
Phlegmariurus reflexus,reflexus,-4.45,-79.166,0.202
Phlegmariurus reflexus,reflexus,-4.416,-79.166,0.202
Phlegmariurus reflexus,reflexus,-4,-79.15,0.202
Phlegmariurus reflexus,reflexus,-3.98333,-79.15,0.202
Phlegmariurus reflexus,reflexus,-3.983,-79.15,0.202
Phlegmariurus reflexus,reflexus,-0.87,-79.15,0.202
Phlegmariurus reflexus,reflexus,-0.866667,-79.15,0.202
Phlegmariurus reflexus,reflexus,-0.866,-79.15,0.202
Phlegmariurus reflexus,reflexus,-4.485,-79.1472,0.202
Phlegmariurus reflexus,reflexus,-3.01381,-79.14646,0.202
Phlegmariurus reflexus,reflexus,-4.38333,-79.13333,0.202
Phlegmariurus reflexus,reflexus,-4.383,-79.133,0.202
Phlegmariurus reflexus,reflexus,-4.4958,-79.1319,0.202
Phlegmariurus reflexus,reflexus,-2.88333,-79.08333,0.202
Phlegmariurus reflexus,reflexus,-6.35083,-79.08,0.202
Phlegmariurus reflexus,reflexus,-3.07,-79.07,0.202
Phlegmariurus reflexus,reflexus,-3.066667,-79.066667,0.202
Phlegmariurus reflexus,reflexus,-3.06666,-79.06666,0.202
Phlegmariurus reflexus,reflexus,-3.066,-79.066,0.202
Phlegmariurus reflexus,reflexus,-3.25,-79.05,0.202
Phlegmariurus reflexus,reflexus,-6.483003,-79.045682,0.202
Phlegmariurus reflexus,reflexus,-2.52946,-79.02444,0.202
Phlegmariurus reflexus,reflexus,-3.133333,-79.016667,0.202
Phlegmariurus reflexus,reflexus,-3,-79,0.202
Phlegmariurus reflexus,reflexus,-4.033333,-78.983333,0.202
Phlegmariurus reflexus,reflexus,-5.269722,-78.933333,0.202
Phlegmariurus reflexus,reflexus,-5.26972,-78.93333,0.202
Phlegmariurus reflexus,reflexus,-4.22,-78.93,0.202
Phlegmariurus reflexus,reflexus,-6.25,-78.8333,0.202
Phlegmariurus reflexus,reflexus,-4.25,-78.8333,0.202
Phlegmariurus reflexus,reflexus,-0.8333,-78.8333,0.202
Phlegmariurus reflexus,reflexus,-3,-78.683333,0.202
Phlegmariurus reflexus,reflexus,-0.1667,-78.6667,0.202
Phlegmariurus reflexus,reflexus,0.108333,-78.625,0.202
Phlegmariurus reflexus,reflexus,-1.29087,-78.50472,0.202
Phlegmariurus reflexus,reflexus,-1.25,-78.5,0.202
Phlegmariurus reflexus,reflexus,-2.56666,-78.48333,0.202
Phlegmariurus reflexus,reflexus,-1.38333,-78.48333,0.202
Phlegmariurus reflexus,reflexus,0.35,-78.48333,0.202
Phlegmariurus reflexus,reflexus,-2.566,-78.483,0.202
Phlegmariurus reflexus,reflexus,-1.383,-78.483,0.202
Phlegmariurus reflexus,reflexus,0.35,-78.483,0.202
Phlegmariurus reflexus,reflexus,-2.966667,-78.45,0.202
Phlegmariurus reflexus,reflexus,0.28333,-78.45,0.202
Phlegmariurus reflexus,reflexus,0.3667,-78.4167,0.202
Phlegmariurus reflexus,reflexus,-1.3,-78.4,0.202
Phlegmariurus reflexus,reflexus,-3.642222,-78.393333,0.202
Phlegmariurus reflexus,reflexus,-3.64222,-78.39333,0.202
Phlegmariurus reflexus,reflexus,-3.6422,-78.3933,0.202
Phlegmariurus reflexus,reflexus,-3.6422,-78.3906,0.202
Phlegmariurus reflexus,reflexus,-1.38333,-78.36666,0.202
Phlegmariurus reflexus,reflexus,-1.383,-78.366,0.202
Phlegmariurus reflexus,reflexus,-1.4,-78.3,0.202
Phlegmariurus reflexus,reflexus,-1.4628,-78.1869,0.202
Phlegmariurus reflexus,reflexus,-1.4575,-78.11361,0.202
Phlegmariurus reflexus,reflexus,-6.8696,-78.1124,0.202
Phlegmariurus reflexus,reflexus,-2.56255,-78.00575,0.202
Phlegmariurus reflexus,reflexus,-2.5,-78,0.202
Phlegmariurus reflexus,reflexus,1.166667,-77.966667,0.202
Phlegmariurus reflexus,reflexus,0.35,-77.883333,0.202
Phlegmariurus reflexus,reflexus,-1.58333,-77.88333,0.202
Phlegmariurus reflexus,reflexus,-1.583,-77.883,0.202
Phlegmariurus reflexus,reflexus,-0.45,-77.86666,0.202
Phlegmariurus reflexus,reflexus,-0.45,-77.866,0.202
Phlegmariurus reflexus,reflexus,-0.73333,-77.83333,0.202
Phlegmariurus reflexus,reflexus,-0.133333,-77.5,0.202
Phlegmariurus reflexus,reflexus,1.59059,-77.19624,0.202
Phlegmariurus reflexus,reflexus,18.1869,-77.1475,0.202
Phlegmariurus reflexus,reflexus,2.51722,-76.9814,0.202
Phlegmariurus reflexus,reflexus,2.517222,-76.981389,0.202
Phlegmariurus reflexus,reflexus,20.86666,-76.9,0.202
Phlegmariurus reflexus,reflexus,19.989166,-76.836098,0.202
Phlegmariurus reflexus,reflexus,-7,-76.8333,0.202
Phlegmariurus reflexus,reflexus,-1.75,-76.8333,0.202
Phlegmariurus reflexus,reflexus,1.18778,-76.8267,0.202
Phlegmariurus reflexus,reflexus,1.187778,-76.826667,0.202
Phlegmariurus reflexus,reflexus,18.083333,-76.75,0.202
Phlegmariurus reflexus,reflexus,18.089671,-76.734642,0.202
Phlegmariurus reflexus,reflexus,18.086796,-76.712361,0.202
Phlegmariurus reflexus,reflexus,18.1,-76.7,0.202
Phlegmariurus reflexus,reflexus,18.093437,-76.655591,0.202
Phlegmariurus reflexus,reflexus,18.075675,-76.652328,0.202
